emoji_slug_hash,emoji_slug,image_type,filename,file_path,exists
-2106294319882755872,oncoming-police-car,ms-fluentui,oncoming_police_car_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/oncoming-police-car/oncoming_police_car_high_contrast.webp,no
-7439876281709707123,oncoming-taxi,ms-fluentui,oncoming_taxi_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/oncoming-taxi/oncoming_taxi_high_contrast.webp,no
2190602978786309109,one-oclock,ms-fluentui,one_oclock_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/one-oclock/one_oclock_high_contrast.webp,no
-7570612446317169304,one-piece-swimsuit,ms-fluentui,one-piece_swimsuit_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/one-piece-swimsuit/one-piece_swimsuit_high_contrast.webp,no
-1362832754936617149,one-thirty,ms-fluentui,one-thirty_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/one-thirty/one-thirty_high_contrast.webp,no
-80370238127814669,onion,ms-fluentui,onion_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/onion/onion_high_contrast.webp,no
-4186431491116294552,open-book,ms-fluentui,open_book_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-book/open_book_high_contrast.webp,no
-7776099136680024260,open-file-folder,ms-fluentui,open_file_folder_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-file-folder/open_file_folder_high_contrast.webp,no
3457467963183084906,open-hands,ms-fluentui,open_hands_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-hands/open_hands_high_contrast_default.webp,no
-4227393386561452714,open-hands-dark-skin-tone,ms-fluentui,open_hands_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-hands-dark-skin-tone/open_hands_flat_dark.webp,no
26072179694802697,open-hands-light-skin-tone,ms-fluentui,open_hands_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-hands-light-skin-tone/open_hands_flat_light.webp,no
5795906307373205743,open-hands-medium-dark-skin-tone,ms-fluentui,open_hands_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-hands-medium-dark-skin-tone/open_hands_flat_medium-dark.webp,no
-6588771245939615196,open-hands-medium-light-skin-tone,ms-fluentui,open_hands_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-hands-medium-light-skin-tone/open_hands_flat_light.webp,no
-7308094512347724463,open-hands-medium-skin-tone,ms-fluentui,open_hands_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-hands-medium-skin-tone/open_hands_flat_medium.webp,no
-8502203277652254032,open-mailbox-with-lowered-flag,ms-fluentui,open_mailbox_with_lowered_flag_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-mailbox-with-lowered-flag/open_mailbox_with_lowered_flag_high_contrast.webp,no
1506951653556265746,open-mailbox-with-raised-flag,ms-fluentui,open_mailbox_with_raised_flag_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/open-mailbox-with-raised-flag/open_mailbox_with_raised_flag_high_contrast.webp,no
-8866567507510291181,ophiuchus,ms-fluentui,ophiuchus_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/ophiuchus/ophiuchus_high_contrast.webp,no
-687396203383107511,optical-disk,ms-fluentui,optical_disk_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/optical-disk/optical_disk_high_contrast.webp,no
-4359365773598154692,orange-book,ms-fluentui,orange_book_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/orange-book/orange_book_high_contrast.webp,no
5778664177688957912,orange-heart,ms-fluentui,orange_heart_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/orange-heart/orange_heart_high_contrast.webp,no
3081593871287019497,orangutan,ms-fluentui,orangutan_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/orangutan/orangutan_high_contrast.webp,no
6752947389465919668,orthodox-cross,ms-fluentui,orthodox_cross_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/orthodox-cross/orthodox_cross_high_contrast.webp,no
-5040077399391771716,otter,ms-fluentui,otter_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/otter/otter_high_contrast.webp,no
-910521989085410893,outbox-tray,ms-fluentui,outbox_tray_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/outbox-tray/outbox_tray_high_contrast.webp,no
2150319956337902104,owl,ms-fluentui,owl_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/owl/owl_high_contrast.webp,no
-879815528923956913,ox,ms-fluentui,ox_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/ox/ox_high_contrast.webp,no
-6285070556816011933,oyster,ms-fluentui,oyster_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/oyster/oyster_high_contrast.webp,no
-9211668656009997812,p-button,ms-fluentui,p_button_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/p-button/p_button_high_contrast.webp,no
5341701002760875280,package,ms-fluentui,package_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/package/package_high_contrast.webp,no
3029977155283265883,page-facing-up,ms-fluentui,page_facing_up_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/page-facing-up/page_facing_up_high_contrast.webp,no
-5428429020539300653,page-with-curl,ms-fluentui,page_with_curl_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/page-with-curl/page_with_curl_high_contrast.webp,no
4966432580633744390,pager,ms-fluentui,pager_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pager/pager_high_contrast.webp,no
-5956478762072038314,paintbrush,ms-fluentui,paintbrush_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/paintbrush/paintbrush_high_contrast.webp,no
5841689367962694189,palm-down-hand,ms-fluentui,palm_down_hand_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/palm-down-hand/palm_down_hand_high_contrast_default.webp,no
3992976670110037941,palm-tree,ms-fluentui,palm_tree_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/palm-tree/palm_tree_high_contrast.webp,no
-3183744037123301965,palm-up-hand,ms-fluentui,palm_up_hand_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/palm-up-hand/palm_up_hand_high_contrast_default.webp,no
-7833047076812402883,palms-up-together,ms-fluentui,palms_up_together_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/palms-up-together/palms_up_together_high_contrast_default.webp,no
472398371798810589,pancakes,ms-fluentui,pancakes_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pancakes/pancakes_high_contrast.webp,no
-5210122622977840644,panda,ms-fluentui,panda_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/panda/panda_high_contrast.webp,no
939078796469368542,paperclip,ms-fluentui,paperclip_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/paperclip/paperclip_high_contrast.webp,no
-7684474301227464805,parachute,ms-fluentui,parachute_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/parachute/parachute_high_contrast.webp,no
-8059259803120571873,parrot,ms-fluentui,parrot_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/parrot/parrot_high_contrast.webp,no
-5380825734209716422,part-alternation-mark,ms-fluentui,part_alternation_mark_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/part-alternation-mark/part_alternation_mark_high_contrast.webp,no
5231030461500217360,party-popper,ms-fluentui,party_popper_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/party-popper/party_popper_high_contrast.webp,no
7135856197221399738,partying-face,ms-fluentui,partying_face_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/partying-face/partying_face_high_contrast.webp,no
-7008347206478060947,passenger-ship,ms-fluentui,passenger_ship_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/passenger-ship/passenger_ship_high_contrast.webp,no
1585193919374829184,passport-control,ms-fluentui,passport_control_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/passport-control/passport_control_high_contrast.webp,no
1600717607554896905,pause-button,ms-fluentui,pause_button_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pause-button/pause_button_high_contrast.webp,no
4276894392461372996,paw-prints,ms-fluentui,paw_prints_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/paw-prints/paw_prints_high_contrast.webp,no
4614367699929685857,pea-pod,ms-fluentui,pea_pod_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pea-pod/pea_pod_high_contrast.webp,no
-5401326480124601028,peace-symbol,ms-fluentui,peace_symbol_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/peace-symbol/peace_symbol_high_contrast.webp,no
26145585217987344,peach,ms-fluentui,peach_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/peach/peach_high_contrast.webp,no
-4612882769257679516,peacock,ms-fluentui,peacock_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/peacock/peacock_high_contrast.webp,no
2089554140832247017,peanuts,ms-fluentui,peanuts_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/peanuts/peanuts_high_contrast.webp,no
4717721543699899112,pear,ms-fluentui,pear_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pear/pear_high_contrast.webp,no
-484361954519504044,pen,ms-fluentui,pen_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pen/pen_high_contrast.webp,no
3109705638485881335,pencil,ms-fluentui,pencil_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pencil/pencil_high_contrast.webp,no
1401838212633648998,penguin,ms-fluentui,penguin_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/penguin/penguin_high_contrast.webp,no
2106870946548304127,pensive-face,ms-fluentui,pensive_face_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/pensive-face/pensive_face_high_contrast.webp,no
-2072908930689173138,people-holding-hands,ms-fluentui,person_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/people-holding-hands/person_high_contrast_default.webp,no
6607531328142438368,people-hugging,ms-fluentui,people_hugging_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/people-hugging/people_hugging_high_contrast.webp,no
-3764615690594259271,people-with-bunny-ears,ms-fluentui,woman_with_bunny_ears_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/people-with-bunny-ears/woman_with_bunny_ears_high_contrast.webp,no
-6155224927519670044,people-wrestling,ms-fluentui,person_wrestling_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/people-wrestling/person_wrestling_high_contrast.webp,no
-8556571199419670112,performing-arts,ms-fluentui,performing_arts_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/performing-arts/performing_arts_high_contrast.webp,no
3057830012601913600,persevering-face,ms-fluentui,persevering_face_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/persevering-face/persevering_face_high_contrast.webp,no
8550364953547690111,person,ms-fluentui,person_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person/person_high_contrast_default.webp,no
2908507853797158864,person-bald,ms-fluentui,person_bald_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bald/person_bald_high_contrast_default.webp,no
-5570426741748924356,person-biking,ms-fluentui,person_biking_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-biking/person_biking_high_contrast_default.webp,no
-2927427215806669000,person-biking-dark-skin-tone,ms-fluentui,person_biking_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-biking-dark-skin-tone/person_biking_flat_dark.webp,no
1479815315180988856,person-biking-light-skin-tone,ms-fluentui,person_biking_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-biking-light-skin-tone/person_biking_flat_light.webp,no
-182088369318945056,person-biking-medium-dark-skin-tone,ms-fluentui,person_biking_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-biking-medium-dark-skin-tone/person_biking_flat_medium-dark.webp,no
-6034414941960057327,person-biking-medium-light-skin-tone,ms-fluentui,person_biking_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-biking-medium-light-skin-tone/person_biking_flat_light.webp,no
-321515691078347456,person-biking-medium-skin-tone,ms-fluentui,person_biking_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-biking-medium-skin-tone/person_biking_flat_medium.webp,no
-6212879172340629453,person-blond-hair,ms-fluentui,person_blonde_hair_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-blond-hair/person_blonde_hair_high_contrast_default.webp,no
-4203938015417213095,person-bouncing-ball,ms-fluentui,person_bouncing_ball_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bouncing-ball/person_bouncing_ball_high_contrast_default.webp,no
-159553897020833375,person-bowing,ms-fluentui,person_bowing_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bowing/person_bowing_high_contrast_default.webp,no
5953662559645232372,person-bowing-dark-skin-tone,ms-fluentui,person_bowing_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bowing-dark-skin-tone/person_bowing_flat_dark.webp,no
6963242639012812632,person-bowing-light-skin-tone,ms-fluentui,person_bowing_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bowing-light-skin-tone/person_bowing_flat_light.webp,no
170876157695843857,person-bowing-medium-dark-skin-tone,ms-fluentui,person_bowing_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bowing-medium-dark-skin-tone/person_bowing_flat_medium-dark.webp,no
8499560816283761032,person-bowing-medium-light-skin-tone,ms-fluentui,person_bowing_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bowing-medium-light-skin-tone/person_bowing_flat_light.webp,no
1885214727060959782,person-bowing-medium-skin-tone,ms-fluentui,person_bowing_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-bowing-medium-skin-tone/person_bowing_flat_medium.webp,no
8828469932658211124,person-cartwheeling,ms-fluentui,person_cartwheeling_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-cartwheeling/person_cartwheeling_high_contrast_default.webp,no
-4938940727076654030,person-cartwheeling-dark-skin-tone,ms-fluentui,person_cartwheeling_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-cartwheeling-dark-skin-tone/person_cartwheeling_flat_dark.webp,no
-9019979129790378316,person-cartwheeling-light-skin-tone,ms-fluentui,person_cartwheeling_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-cartwheeling-light-skin-tone/person_cartwheeling_flat_light.webp,no
6043825338163576734,person-cartwheeling-medium-dark-skin-tone,ms-fluentui,person_cartwheeling_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-cartwheeling-medium-dark-skin-tone/person_cartwheeling_flat_medium-dark.webp,no
2889401752920571354,person-cartwheeling-medium-light-skin-tone,ms-fluentui,person_cartwheeling_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-cartwheeling-medium-light-skin-tone/person_cartwheeling_flat_light.webp,no
7570025516942594497,person-cartwheeling-medium-skin-tone,ms-fluentui,person_cartwheeling_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-cartwheeling-medium-skin-tone/person_cartwheeling_flat_medium.webp,no
-3122140143257768316,person-climbing,ms-fluentui,person_climbing_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-climbing/person_climbing_high_contrast_default.webp,no
-4458933246466591036,person-curly-hair,ms-fluentui,person_curly_hair_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-curly-hair/person_curly_hair_high_contrast_default.webp,no
-4753854926967799887,person-dark-skin-tone-blond-hair,ms-fluentui,person_blonde_hair_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-dark-skin-tone-blond-hair/person_blonde_hair_flat_dark.webp,no
-3740147034040760203,person-facepalming,ms-fluentui,person_facepalming_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-facepalming/person_facepalming_high_contrast_default.webp,no
-2939874640737711238,person-facepalming-dark-skin-tone,ms-fluentui,person_facepalming_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-facepalming-dark-skin-tone/person_facepalming_flat_dark.webp,no
-4926663304577882438,person-facepalming-light-skin-tone,ms-fluentui,person_facepalming_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-facepalming-light-skin-tone/person_facepalming_flat_light.webp,no
3457327161100866022,person-facepalming-medium-dark-skin-tone,ms-fluentui,person_facepalming_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-facepalming-medium-dark-skin-tone/person_facepalming_flat_medium-dark.webp,no
-8551216920810893279,person-facepalming-medium-light-skin-tone,ms-fluentui,person_facepalming_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-facepalming-medium-light-skin-tone/person_facepalming_flat_light.webp,no
-2873673538307051342,person-facepalming-medium-skin-tone,ms-fluentui,person_facepalming_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-facepalming-medium-skin-tone/person_facepalming_flat_medium.webp,no
-7253947162895504606,person-feeding-baby,ms-fluentui,person_feeding_baby_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-feeding-baby/person_feeding_baby_high_contrast_default.webp,no
8363615790989775711,person-fencing,ms-fluentui,person_fencing_high_contrast.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-fencing/person_fencing_high_contrast.webp,no
8462685839129720328,person-frowning,ms-fluentui,person_frowning_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-frowning/person_frowning_high_contrast_default.webp,no
-2534016229416961233,person-frowning-dark-skin-tone,ms-fluentui,person_frowning_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-frowning-dark-skin-tone/person_frowning_flat_dark.webp,no
-1945071690912379178,person-frowning-light-skin-tone,ms-fluentui,person_frowning_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-frowning-light-skin-tone/person_frowning_flat_light.webp,no
6510811463187006784,person-frowning-medium-dark-skin-tone,ms-fluentui,person_frowning_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-frowning-medium-dark-skin-tone/person_frowning_flat_medium-dark.webp,no
-1485351671695023729,person-frowning-medium-light-skin-tone,ms-fluentui,person_frowning_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-frowning-medium-light-skin-tone/person_frowning_flat_light.webp,no
7865196976450384469,person-frowning-medium-skin-tone,ms-fluentui,person_frowning_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-frowning-medium-skin-tone/person_frowning_flat_medium.webp,no
-2714436210363531137,person-gesturing-no,ms-fluentui,person_gesturing_no_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-no/person_gesturing_no_high_contrast_default.webp,no
4271642674615298514,person-gesturing-no-dark-skin-tone,ms-fluentui,person_gesturing_no_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-no-dark-skin-tone/person_gesturing_no_flat_dark.webp,no
-8593324234509434450,person-gesturing-no-light-skin-tone,ms-fluentui,person_gesturing_no_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-no-light-skin-tone/person_gesturing_no_flat_light.webp,no
-6138961525240898455,person-gesturing-no-medium-dark-skin-tone,ms-fluentui,person_gesturing_no_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-no-medium-dark-skin-tone/person_gesturing_no_flat_medium-dark.webp,no
-7603733093935980931,person-gesturing-no-medium-light-skin-tone,ms-fluentui,person_gesturing_no_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-no-medium-light-skin-tone/person_gesturing_no_flat_light.webp,no
6041701031732038114,person-gesturing-no-medium-skin-tone,ms-fluentui,person_gesturing_no_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-no-medium-skin-tone/person_gesturing_no_flat_medium.webp,no
-8742242672795166264,person-gesturing-ok,ms-fluentui,person_gesturing_ok_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-ok/person_gesturing_ok_high_contrast_default.webp,no
4106136939943442325,person-gesturing-ok-dark-skin-tone,ms-fluentui,person_gesturing_ok_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-ok-dark-skin-tone/person_gesturing_ok_flat_dark.webp,no
1696813896458138473,person-gesturing-ok-light-skin-tone,ms-fluentui,person_gesturing_ok_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-ok-light-skin-tone/person_gesturing_ok_flat_light.webp,no
-1929748446197161678,person-gesturing-ok-medium-dark-skin-tone,ms-fluentui,person_gesturing_ok_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-ok-medium-dark-skin-tone/person_gesturing_ok_flat_medium-dark.webp,no
8246686750921687441,person-gesturing-ok-medium-light-skin-tone,ms-fluentui,person_gesturing_ok_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-ok-medium-light-skin-tone/person_gesturing_ok_flat_light.webp,no
8313527922185048094,person-gesturing-ok-medium-skin-tone,ms-fluentui,person_gesturing_ok_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-gesturing-ok-medium-skin-tone/person_gesturing_ok_flat_medium.webp,no
-6043745605584688587,person-getting-haircut,ms-fluentui,person_getting_haircut_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-haircut/person_getting_haircut_high_contrast_default.webp,no
-5452637902325542270,person-getting-haircut-dark-skin-tone,ms-fluentui,person_getting_haircut_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-haircut-dark-skin-tone/person_getting_haircut_flat_dark.webp,no
-5913323826237259550,person-getting-haircut-light-skin-tone,ms-fluentui,person_getting_haircut_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-haircut-light-skin-tone/person_getting_haircut_flat_light.webp,no
-2394231338911889791,person-getting-haircut-medium-dark-skin-tone,ms-fluentui,person_getting_haircut_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-haircut-medium-dark-skin-tone/person_getting_haircut_flat_medium-dark.webp,no
-1292902669249459450,person-getting-haircut-medium-light-skin-tone,ms-fluentui,person_getting_haircut_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-haircut-medium-light-skin-tone/person_getting_haircut_flat_light.webp,no
-6035197647125857918,person-getting-haircut-medium-skin-tone,ms-fluentui,person_getting_haircut_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-haircut-medium-skin-tone/person_getting_haircut_flat_medium.webp,no
-648488555152953061,person-getting-massage,ms-fluentui,person_getting_massage_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-massage/person_getting_massage_high_contrast_default.webp,no
-5735034313628991659,person-getting-massage-dark-skin-tone,ms-fluentui,person_getting_massage_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-massage-dark-skin-tone/person_getting_massage_flat_dark.webp,no
3092106314209829593,person-getting-massage-light-skin-tone,ms-fluentui,person_getting_massage_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-massage-light-skin-tone/person_getting_massage_flat_light.webp,no
-6626489609166953149,person-getting-massage-medium-dark-skin-tone,ms-fluentui,person_getting_massage_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-massage-medium-dark-skin-tone/person_getting_massage_flat_medium-dark.webp,no
3804720257640079080,person-getting-massage-medium-light-skin-tone,ms-fluentui,person_getting_massage_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-massage-medium-light-skin-tone/person_getting_massage_flat_light.webp,no
5896470336944788115,person-getting-massage-medium-skin-tone,ms-fluentui,person_getting_massage_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-getting-massage-medium-skin-tone/person_getting_massage_flat_medium.webp,no
-3958897942049712896,person-golfing,ms-fluentui,person_golfing_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-golfing/person_golfing_high_contrast_default.webp,no
-3458585820730079415,person-in-bed,ms-fluentui,person_in_bed_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-bed/person_in_bed_high_contrast_default.webp,no
8254471018019541256,person-in-bed-dark-skin-tone,ms-fluentui,person_in_bed_flat_dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-bed-dark-skin-tone/person_in_bed_flat_dark.webp,no
-6573609851467875456,person-in-bed-light-skin-tone,ms-fluentui,person_in_bed_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-bed-light-skin-tone/person_in_bed_flat_light.webp,no
-6649660671778607210,person-in-bed-medium-dark-skin-tone,ms-fluentui,person_in_bed_flat_medium-dark.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-bed-medium-dark-skin-tone/person_in_bed_flat_medium-dark.webp,no
5217981149166089923,person-in-bed-medium-light-skin-tone,ms-fluentui,person_in_bed_flat_light.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-bed-medium-light-skin-tone/person_in_bed_flat_light.webp,no
711145249893386584,person-in-bed-medium-skin-tone,ms-fluentui,person_in_bed_flat_medium.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-bed-medium-skin-tone/person_in_bed_flat_medium.webp,no
-5828517729675144077,person-in-lotus-position,ms-fluentui,person_in_lotus_position_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-lotus-position/person_in_lotus_position_high_contrast_default.webp,no
-1391342505137541344,person-in-manual-wheelchair,ms-fluentui,person_in_manual_wheelchair_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-manual-wheelchair/person_in_manual_wheelchair_high_contrast_default.webp,no
-581788776749132,person-in-manual-wheelchair-facing-right,ms-fluentui,person_in_manual_wheelchair_facing_right_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-manual-wheelchair-facing-right/person_in_manual_wheelchair_facing_right_high_contrast_default.webp,no
-4667097506771873706,person-in-motorized-wheelchair,ms-fluentui,person_in_motorized_wheelchair_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-motorized-wheelchair/person_in_motorized_wheelchair_high_contrast_default.webp,no
3800536061348279417,person-in-motorized-wheelchair-facing-right,ms-fluentui,person_in_motorized_wheelchair_facing_right_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-motorized-wheelchair-facing-right/person_in_motorized_wheelchair_facing_right_high_contrast_default.webp,no
-5920156169959660141,person-in-steamy-room,ms-fluentui,person_in_steamy_room_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-steamy-room/person_in_steamy_room_high_contrast_default.webp,no
-3967777293922385728,person-in-suit-levitating,ms-fluentui,person_in_suit_levitating_high_contrast_default.webp,/home/lovestaco/hex/fdt-templ/public/emojis/person-in-suit-levitating/person_in_suit_levitating_high_contrast_default.webp,no
