emoji_slug_hash,emoji_slug,filename,image_type,emoji_slug_only_hash,reason
-6649660671778607210,person-in-bed-medium-dark-skin-tone,person_in_bed_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5217981149166089923,person-in-bed-medium-light-skin-tone,person_in_bed_flat_light.webp,ms-fluentui,,not_found_in_backup_db
711145249893386584,person-in-bed-medium-skin-tone,person_in_bed_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-5828517729675144077,person-in-lotus-position,person_in_lotus_position_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-1391342505137541344,person-in-manual-wheelchair,person_in_manual_wheelchair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-581788776749132,person-in-manual-wheelchair-facing-right,person_in_manual_wheelchair_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-4667097506771873706,person-in-motorized-wheelchair,person_in_motorized_wheelchair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
3800536061348279417,person-in-motorized-wheelchair-facing-right,person_in_motorized_wheelchair_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-5920156169959660141,person-in-steamy-room,person_in_steamy_room_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3967777293922385728,person-in-suit-levitating,person_in_suit_levitating_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8389870845397663195,person-juggling,person_juggling_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
2320555683934970157,person-juggling-dark-skin-tone,person_juggling_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
6409969504305357072,person-juggling-light-skin-tone,person_juggling_flat_light.webp,ms-fluentui,,not_found_in_backup_db
6110872303605157609,person-juggling-medium-dark-skin-tone,person_juggling_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-8896433051099923880,person-juggling-medium-light-skin-tone,person_juggling_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8380008129473651207,person-juggling-medium-skin-tone,person_juggling_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-3671976523482874860,person-kneeling,person_kneeling_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
4927515769134346944,person-kneeling-facing-right,person_kneeling_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
3295354636513235051,person-lifting-weights,person_lifting_weights_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7421954316583673862,person-light-skin-tone-blond-hair,person_blonde_hair_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-3003593265707484673,person-medium-dark-skin-tone-blond-hair,person_blonde_hair_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-3255328468493488038,person-medium-light-skin-tone-blond-hair,person_blonde_hair_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5975071438584371419,person-medium-skin-tone-blond-hair,person_blonde_hair_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-6058380847906302011,person-mountain-biking,person_mountain_biking_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-1789624745886410067,person-mountain-biking-dark-skin-tone,person_mountain_biking_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-908847362951310989,person-mountain-biking-light-skin-tone,person_mountain_biking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6638770044156898312,person-mountain-biking-medium-dark-skin-tone,person_mountain_biking_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-415475006182969960,person-mountain-biking-medium-light-skin-tone,person_mountain_biking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1479491740031756260,person-mountain-biking-medium-skin-tone,person_mountain_biking_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
5172306167373891358,person-playing-handball,person_playing_handball_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3133418599509371504,person-playing-handball-dark-skin-tone,person_playing_handball_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
7714053215144770603,person-playing-handball-light-skin-tone,person_playing_handball_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-724977550102826658,person-playing-handball-medium-dark-skin-tone,person_playing_handball_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8518484402966657497,person-playing-handball-medium-light-skin-tone,person_playing_handball_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8431442400207611416,person-playing-handball-medium-skin-tone,person_playing_handball_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
4488303926377105319,person-playing-water-polo,person_playing_water_polo_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8840295550045742693,person-playing-water-polo-dark-skin-tone,person_playing_water_polo_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
6490151220365113574,person-playing-water-polo-light-skin-tone,person_playing_water_polo_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7616275741688610455,person-playing-water-polo-medium-dark-skin-tone,person_playing_water_polo_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-108337239536386881,person-playing-water-polo-medium-light-skin-tone,person_playing_water_polo_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-4489919594072516891,person-playing-water-polo-medium-skin-tone,person_playing_water_polo_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
1121674740629909263,person-pouting,person_pouting_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7137395216874965681,person-pouting-dark-skin-tone,person_pouting_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
7448032581154043134,person-pouting-light-skin-tone,person_pouting_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-4848825408240011853,person-pouting-medium-dark-skin-tone,person_pouting_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
4647219232915602723,person-pouting-medium-light-skin-tone,person_pouting_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2227853645525173309,person-pouting-medium-skin-tone,person_pouting_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
5164395548993393022,person-raising-hand,person_raising_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-77135587637905697,person-raising-hand-dark-skin-tone,person_raising_hand_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-4359768743832216825,person-raising-hand-light-skin-tone,person_raising_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3831212081012743146,person-raising-hand-medium-dark-skin-tone,person_raising_hand_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
6776823776973886740,person-raising-hand-medium-light-skin-tone,person_raising_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
8120721577208931287,person-raising-hand-medium-skin-tone,person_raising_hand_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-2996797568181925601,person-red-hair,person_red_hair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8549940008793270159,person-rowing-boat,person_rowing_boat_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
2200090399333894318,person-rowing-boat-dark-skin-tone,person_rowing_boat_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
8729145730071039297,person-rowing-boat-light-skin-tone,person_rowing_boat_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6614665395952463562,person-rowing-boat-medium-dark-skin-tone,person_rowing_boat_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-2400828898217539057,person-rowing-boat-medium-light-skin-tone,person_rowing_boat_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2004593035303693311,person-rowing-boat-medium-skin-tone,person_rowing_boat_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-8307515344572417336,person-running,person_running_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-294896535754029787,person-running-dark-skin-tone,person_running_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
5672115463319448914,person-running-facing-right,person_running_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-1664486212326959011,person-running-light-skin-tone,person_running_flat_light.webp,ms-fluentui,,not_found_in_backup_db
872317656047608757,person-running-medium-dark-skin-tone,person_running_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
2530685319237893639,person-running-medium-light-skin-tone,person_running_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5648837951879844159,person-running-medium-skin-tone,person_running_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
9189518696184022826,person-shrugging,person_shrugging_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
397704107536657610,person-shrugging-dark-skin-tone,person_shrugging_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
4814152980004874584,person-shrugging-light-skin-tone,person_shrugging_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8579717115678731895,person-shrugging-medium-dark-skin-tone,person_shrugging_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8110710660758826864,person-shrugging-medium-light-skin-tone,person_shrugging_flat_light.webp,ms-fluentui,,not_found_in_backup_db
8959372210620031319,person-shrugging-medium-skin-tone,person_shrugging_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
2235476167787378703,person-standing,person_standing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-4886124504485770034,person-surfing,person_surfing_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6658164408511446888,person-surfing-dark-skin-tone,person_surfing_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
9079869031209717969,person-surfing-light-skin-tone,person_surfing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
1768852178239160890,person-surfing-medium-dark-skin-tone,person_surfing_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
2452594422914710364,person-surfing-medium-light-skin-tone,person_surfing_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2077910600199176429,person-surfing-medium-skin-tone,person_surfing_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-3912312257607733172,person-swimming,person_swimming_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5986257429901116162,person-swimming-dark-skin-tone,person_swimming_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
5779860700419367712,person-swimming-light-skin-tone,person_swimming_flat_light.webp,ms-fluentui,,not_found_in_backup_db
9049231427253713118,person-swimming-medium-dark-skin-tone,person_swimming_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
3161952774373057861,person-swimming-medium-light-skin-tone,person_swimming_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5715351921060286757,person-swimming-medium-skin-tone,person_swimming_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-6527489046892142814,person-taking-bath,person_taking_bath_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6003786425627490776,person-taking-bath-dark-skin-tone,person_taking_bath_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-8150814434155457643,person-taking-bath-light-skin-tone,person_taking_bath_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2613514452016136416,person-taking-bath-medium-dark-skin-tone,person_taking_bath_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-8272661106605227715,person-taking-bath-medium-light-skin-tone,person_taking_bath_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-3773440677282199236,person-taking-bath-medium-skin-tone,person_taking_bath_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
2660667485655708595,person-tipping-hand,person_tipping_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7442960206458990977,person-tipping-hand-dark-skin-tone,person_tipping_hand_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
1053972577430140131,person-tipping-hand-light-skin-tone,person_tipping_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6628189096632974088,person-tipping-hand-medium-dark-skin-tone,person_tipping_hand_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
1844005677450543603,person-tipping-hand-medium-light-skin-tone,person_tipping_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7257574075816611135,person-tipping-hand-medium-skin-tone,person_tipping_hand_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-5711443826551854578,person-walking,person_walking_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1978516609281687434,person-walking-dark-skin-tone,person_walking_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-2219523619863407114,person-walking-facing-right,person_walking_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
21942195994023580,person-walking-light-skin-tone,person_walking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5142837924191119288,person-walking-medium-dark-skin-tone,person_walking_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
2738782470377657477,person-walking-medium-light-skin-tone,person_walking_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2925335688181568302,person-walking-medium-skin-tone,person_walking_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
44541946168924,person-wearing-turban,person_wearing_turban_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3945998020179609196,person-wearing-turban-dark-skin-tone,person_wearing_turban_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
4905203943896964886,person-wearing-turban-light-skin-tone,person_wearing_turban_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6442217532576316940,person-wearing-turban-medium-dark-skin-tone,person_wearing_turban_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-415312737010344062,person-wearing-turban-medium-light-skin-tone,person_wearing_turban_flat_light.webp,ms-fluentui,,not_found_in_backup_db
7558267011606938242,person-wearing-turban-medium-skin-tone,person_wearing_turban_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-1423511848820724529,person-white-hair,person_white_hair_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8021118396108242163,person-with-crown,person_with_crown_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1427131739519012618,person-with-skullcap,person_with_skullcap_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8778382830765476833,person-with-skullcap-dark-skin-tone,person_with_skullcap_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
5197638335822091683,person-with-skullcap-light-skin-tone,person_with_skullcap_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2329175959699586193,person-with-skullcap-medium-dark-skin-tone,person_with_skullcap_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-3806836502465155876,person-with-skullcap-medium-light-skin-tone,person_with_skullcap_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1863527498455101137,person-with-skullcap-medium-skin-tone,person_with_skullcap_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-7539955481994726659,person-with-veil,person_with_veil_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
3984773309083862694,person-with-white-cane,person_with_white_cane_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7505897131656350567,person-with-white-cane-facing-right,person_with_white_cane_facing_right_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3954859863375711413,petri-dish,petri_dish_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2094111044304806789,phoenix-bird,phoenix_bird_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8755662170034898937,pick,pick_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5280304522491049860,pickup-truck,pickup_truck_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6012581921465319942,pie,pie_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7617041387261342446,pig,pig_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4419986131461111433,pig-face,pig_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5961059630324344906,pig-nose,pig_nose_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8153190863714516373,pile-of-poo,pile_of_poo_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1477965555389717633,pill,pill_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6411921467609037324,pilot,pilot_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5147610172670081862,pinata,piñata_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
9212929404651967620,pinched-fingers,pinched_fingers_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
8985754451905382287,pinching-hand,pinching_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8320227295509874952,pine-decoration,pine_decoration_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
712463809822556631,pineapple,pineapple_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8749159102585767256,ping-pong,ping_pong_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4520327928885661493,pink-heart,pink_heart_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-835192383842354435,pirate-flag,pirate_flag_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4231381103470299905,pisces,pisces_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6916308105547386730,pistol,water_pistol_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
522537627485654340,pizza,pizza_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5812818271828955055,placard,placard_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5913727724035006449,place-of-worship,place_of_worship_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4602815020270610675,play-button,play_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4311596304987766616,play-or-pause-button,play_or_pause_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1126517748877621739,playground-slide,playground_slide_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
9102920093368630675,pleading-face,pleading_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5582329626309962884,plunger,plunger_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3469417995281835511,plus,plus_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5310904550136920622,polar-bear,polar_bear_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6972842936451025412,police-car,police_car_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2062098859206765356,police-car-light,police_car_light_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4702671550150661526,police-officer,police_officer_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
998164136240780601,police-officer-dark-skin-tone,police_officer_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-6437574802602688759,police-officer-light-skin-tone,police_officer_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-7948936752014289884,police-officer-medium-dark-skin-tone,police_officer_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-7166862322466365311,police-officer-medium-light-skin-tone,police_officer_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-663880470627189744,police-officer-medium-skin-tone,police_officer_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
9189884320027582608,poodle,poodle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7883731177653214933,pool-8-ball,pool_8_ball_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
868247834712807333,popcorn,popcorn_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6969054818855546399,post-office,post_office_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
831247301501319859,postal-horn,postal_horn_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-199301275969671846,postbox,postbox_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5760746109364589129,pot-of-food,pot_of_food_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6941725918185303973,potable-water,potable_water_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5672874682809634745,potato,potato_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5968177407676481333,potted-plant,potted_plant_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1162283600491620200,poultry-leg,poultry_leg_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2797063564573037142,pound-banknote,pound_banknote_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6232482009205419625,pouring-liquid,pouring_liquid_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5670145149978584937,pouting-cat,pouting_cat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3947822565017010756,pouting-face,pouting_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5127753431148268455,prayer-beads,prayer_beads_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7301527352375328475,pregnant-man,pregnant_man_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7486544784943795542,pregnant-person,pregnant_person_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6759332033083226704,pregnant-woman,pregnant_woman_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-2196514877866038313,pregnant-woman-dark-skin-tone,pregnant_woman_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
934142102876427787,pregnant-woman-light-skin-tone,pregnant_woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6752541625280103400,pregnant-woman-medium-dark-skin-tone,pregnant_woman_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-909805413074690445,pregnant-woman-medium-light-skin-tone,pregnant_woman_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8918179466427220075,pregnant-woman-medium-skin-tone,pregnant_woman_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
4880105474921126563,pretzel,pretzel_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6856188779857275567,prince,prince_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7572107609105511035,prince-dark-skin-tone,prince_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
7621690781906291420,prince-light-skin-tone,prince_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2740312129439722375,prince-medium-dark-skin-tone,prince_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
5771986637753800365,prince-medium-light-skin-tone,prince_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2572910329922612854,prince-medium-skin-tone,prince_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-7612496674978060460,princess,princess_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1859356693388093727,princess-dark-skin-tone,princess_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
1357343567678289712,princess-light-skin-tone,princess_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-1976055572512937669,princess-medium-dark-skin-tone,princess_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
7461474323597380399,princess-medium-light-skin-tone,princess_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-8399533198257825134,princess-medium-skin-tone,princess_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-2549282780669584679,printer,printer_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6003513206591102785,prohibited,prohibited_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7817471442923468573,purple-heart,purple_heart_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4210453061130452807,purse,purse_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2549076467957524187,pushpin,pushpin_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-487281553875959610,puzzle-piece,puzzle_piece_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7187291860022603721,question-mark,red_question_mark_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6784550036786141592,rabbit,rabbit_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3507910441706692014,rabbit-face,rabbit_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2311315400570224946,raccoon,raccoon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3618256424872411538,racing-car,racing_car_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4706707784885021916,radio,radio_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3281641448483397466,radio-button,radio_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2482456915568450234,radioactive,radioactive_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-9119576632584919114,railway-car,railway_car_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7806674021432973209,railway-track,railway_track_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4396193490576700023,rainbow,rainbow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3558398490023403255,rainbow-flag,rainbow_flag_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2055702566613314202,raised-back-of-hand,raised_back_of_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6771995541065524819,raised-back-of-hand-dark-skin-tone,raised_back_of_hand_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-99850847813736543,raised-back-of-hand-light-skin-tone,raised_back_of_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-6464525975373345385,raised-back-of-hand-medium-dark-skin-tone,raised_back_of_hand_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-5846080691948001897,raised-back-of-hand-medium-light-skin-tone,raised_back_of_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4247390836603377373,raised-back-of-hand-medium-skin-tone,raised_back_of_hand_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-382971862339378424,raised-fist,raised_fist_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3450787745723475003,raised-fist-dark-skin-tone,raised_fist_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
3767513282232615095,raised-fist-light-skin-tone,raised_fist_flat_light.webp,ms-fluentui,,not_found_in_backup_db
6237968516155402411,raised-fist-medium-dark-skin-tone,raised_fist_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
-2767979509376340984,raised-fist-medium-light-skin-tone,raised_fist_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5986418089996989886,raised-fist-medium-skin-tone,raised_fist_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
357521306839556365,raised-hand,raised_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8403883620621120750,raised-hand-dark-skin-tone,raised_hand_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-8681048056323051008,raised-hand-light-skin-tone,raised_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2217982259326786647,raised-hand-medium-dark-skin-tone,raised_hand_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
2559895266813569767,raised-hand-medium-light-skin-tone,raised_hand_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-9047645143470620841,raised-hand-medium-skin-tone,raised_hand_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-6309940014642704281,raising-hands,raising_hands_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-5291337223786060467,raising-hands-dark-skin-tone,raising_hands_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
2688946127833203623,raising-hands-light-skin-tone,raising_hands_flat_light.webp,ms-fluentui,,not_found_in_backup_db
2290188989917553349,raising-hands-medium-dark-skin-tone,raising_hands_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8686662102513606814,raising-hands-medium-light-skin-tone,raising_hands_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5904002902549333455,raising-hands-medium-skin-tone,raising_hands_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-1529830354435270290,ram,ram_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8385388302943861918,rat,rat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6168045774793132784,razor,razor_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6496856339865542549,receipt,receipt_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5516692391935901045,record-button,record_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
11795264174149964,recycling-symbol,recycling_symbol_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2180773585046239168,red-apple,red_apple_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
